3344	09C082	Interventions sur la région anale et périanale, niveau 2	3	17	2741.39	1495.14	NULL	95.8	2009	20090301	20100228	
3345	09C083	Interventions sur la région anale et périanale, niveau 3	6	36	4561.56	1820.17	NULL	113	2009	20090301	20100228	
3346	09C084	Interventions sur la région anale et périanale, niveau 4	12	73	8742.59	4181.03	NULL	224.27	2009	20090301	20100228	
3347	09C08J	Interventions sur la région anale et périanale, en ambulatoire	NULL	NULL	1246.25	NULL	NULL	NULL	2009	20090301	20100228	
3348	09C091	Interventions plastiques en dehors de la chirurgie esthétique, niveau 1	2	7	2571.87	1312.33	NULL	113.03	2009	20090301	20100228	
3349	09C092	Interventions plastiques en dehors de la chirurgie esthétique, niveau 2	3	16	3589.12	1017.24	NULL	412.14	2009	20090301	20100228	
3350	09C093	Interventions plastiques en dehors de la chirurgie esthétique, niveau 3	4	21	5972.14	2383.03	NULL	513.53	2009	20090301	20100228	
3351	09C094	Interventions plastiques en dehors de la chirurgie esthétique, niveau 4	NULL	NULL	11446.09	NULL	NULL	NULL	2009	20090301	20100228	
3352	09C09J	Interventions plastiques en dehors de la chirurgie esthétique, en ambulatoire	NULL	NULL	1259.55	NULL	NULL	NULL	2009	20090301	20100228	
3353	09C101	Autres interventions sur la peau, les tissus souscutanés ou les seins, niveau 1	NULL	6	1690.53	NULL	NULL	170.42	2009	20090301	20100228	
3354	09C102	Autres interventions sur la peau, les tissus souscutanés ou les seins, niveau 2	5	26	5204.42	3513.9	NULL	167.85	2009	20090301	20100228	
3355	09C103	Autres interventions sur la peau, les tissus souscutanés ou les seins, niveau 3	8	43	8296.63	3092.2	NULL	157.91	2009	20090301	20100228	
3356	09C104	Autres interventions sur la peau, les tissus souscutanés ou les seins, niveau 4	11	67	12086.43	3789.81	NULL	335.08	2009	20090301	20100228	
3357	09C10J	Autres interventions sur la peau, les tissus souscutanés ou les seins, en ambulatoire	NULL	NULL	730.56	NULL	NULL	NULL	2009	20090301	20100228	
3358	09C111	Reconstructions des seins, niveau 1	4	20	3182.15	NULL	795.54	296.58	2009	20090301	20100228	
3360	09C113	Reconstructions des seins, niveau 3	7	43	10896.78	4348.08	NULL	467.75	2009	20090301	20100228	
3361	09C114	Reconstructions des seins, niveau 4	NULL	NULL	20884.56	NULL	NULL	NULL	2009	20090301	20100228	
3514	09K02J	Affections de la peau, des tissus sous-cutanés et des seins sans acte opératoire de la CMD 09, avec anesthésie, en ambulatoire	NULL	NULL	821.39	NULL	NULL	NULL	2009	20090301	20100228	
3359	09C112	Reconstructions des seins, niveau 2	5	26	6548.71	3366.56	NULL	255.77	2009	20090301	20100228	
3515	09M021	Traumatismes de la peau et des tissus souscutanés, âge inférieur à 18 ans, niveau 1	NULL	3	915.09	NULL	NULL	175.01	2009	20090301	20100228	
3516	09M022	Traumatismes de la peau et des tissus souscutanés, âge inférieur à 18 ans, niveau 2	3	14	2840.25	1925.16	NULL	369.72	2009	20090301	20100228	
3517	09M023	Traumatismes de la peau et des tissus souscutanés, âge inférieur à 18 ans, niveau 3	NULL	NULL	3868.57	NULL	NULL	NULL	2009	20090301	20100228	
3518	09M024	Traumatismes de la peau et des tissus souscutanés, âge inférieur à 18 ans, niveau 4	NULL	NULL	4757.17	NULL	NULL	NULL	2009	20090301	20100228	
3519	09M02T	Traumatismes de la peau et des tissus souscutanés, âge inférieur à 18 ans, très courte durée	NULL	NULL	736.84	NULL	NULL	NULL	2009	20090301	20100228	
3520	09M031	Traumatismes de la peau et des tissus souscutanés, âge supérieur à 17 ans, niveau 1	NULL	3	895.8	NULL	NULL	122.04	2009	20090301	20100228	
3521	09M032	Traumatismes de la peau et des tissus souscutanés, âge supérieur à 17 ans, niveau 2	3	18	2757.92	1862.12	NULL	118.52	2009	20090301	20100228	
3522	09M033	Traumatismes de la peau et des tissus souscutanés, âge supérieur à 17 ans, niveau 3	5	27	3824.65	1066.72	NULL	130.46	2009	20090301	20100228	
3523	09M034	Traumatismes de la peau et des tissus souscutanés, âge supérieur à 17 ans, niveau 4	7	38	5259.72	1435.07	NULL	256.24	2009	20090301	20100228	
3524	09M03T	Traumatismes de la peau et des tissus souscutanés, âge supérieur à 17 ans, très courte durée	NULL	NULL	607.36	NULL	NULL	NULL	2009	20090301	20100228	
3525	09M041	Lésions, infections et inflammations de la peau et des tissus souscutanés, âge inférieur à 18 ans, niveau 1	2	8	1844.49	1102.12	NULL	190.45	2009	20090301	20100228	
3526	09M042	Lésions, infections et inflammations de la peau et des tissus souscutanés, âge inférieur à 18 ans, niveau 2	3	13	2839.01	994.51	NULL	186.6	2009	20090301	20100228	
3527	09M043	Lésions, infections et inflammations de la peau et des tissus souscutanés, âge inférieur à 18 ans, niveau 3	4	16	3866.87	1027.86	NULL	128.1	2009	20090301	20100228	
3528	09M044	Lésions, infections et inflammations de la peau et des tissus souscutanés, âge inférieur à 18 ans, niveau 4	5	24	4891.63	1024.76	NULL	377.84	2009	20090301	20100228	
3529	09M04T	Lésions, infections et inflammations de la peau et des tissus souscutanés, âge inférieur à 18 ans, très courte durée	NULL	NULL	742.37	NULL	NULL	NULL	2009	20090301	20100228	
3530	09M051	Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 1	2	12	1902.19	1322.02	NULL	136.89	2009	20090301	20100228	
3531	09M052	Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 2	4	23	3407.95	1505.75	NULL	142.59	2009	20090301	20100228	
3532	09M053	Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 3	5	30	4406.11	998.16	NULL	165.04	2009	20090301	20100228	
3533	09M054	Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 4	7	38	5726.46	1320.36	NULL	276.01	2009	20090301	20100228	
3534	09M05T	Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, très courte durée	NULL	NULL	580.17	NULL	NULL	NULL	2009	20090301	20100228	
3535	09M061	Ulcères cutanés, niveau 1	3	17	2885.24	2469.71	NULL	141.05	2009	20090301	20100228	
3537	09M063	Ulcères cutanés, niveau 3	8	46	6975.73	1382.86	NULL	183.54	2009	20090301	20100228	
3538	09M064	Ulcères cutanés, niveau 4	10	57	8994.62	2018.89	NULL	293.77	2009	20090301	20100228	
3539	09M06T	Ulcères cutanés, très courte durée	NULL	NULL	415.53	NULL	NULL	NULL	2009	20090301	20100228	
3540	09M071	Autres affections dermatologiques, niveau 1	NULL	5	1180.2	NULL	NULL	146.56	2009	20090301	20100228	
3541	09M072	Autres affections dermatologiques, niveau 2	4	20	3495.93	2315.73	NULL	140.04	2009	20090301	20100228	
3542	09M073	Autres affections dermatologiques, niveau 3	5	27	4581.43	1085.5	NULL	130.48	2009	20090301	20100228	
3543	09M074	Autres affections dermatologiques, niveau 4	7	38	6016.68	1435.25	NULL	292.5	2009	20090301	20100228	
3544	09M07T	Autres affections dermatologiques, très courte durée	NULL	NULL	598.71	NULL	NULL	NULL	2009	20090301	20100228	
3545	09M081	Affections dermatologiques sévères, niveau 1	3	12	2305.51	1774.57	NULL	168.9	2009	20090301	20100228	
3546	09M082	Affections dermatologiques sévères, niveau 2	4	23	4163.45	1857.94	NULL	172.59	2009	20090301	20100228	
3547	09M083	Affections dermatologiques sévères, niveau 3	6	31	5544.14	1380.69	NULL	240.61	2009	20090301	20100228	
3548	09M084	Affections dermatologiques sévères, niveau 4	8	44	8672.12	3127.98	NULL	361.57	2009	20090301	20100228	
3549	09M08T	Affections dermatologiques sévères, très courte durée	NULL	NULL	530.94	NULL	NULL	NULL	2009	20090301	20100228	
3550	09M091	Affections non malignes des seins, niveau 1	2	8	1408.71	909.86	NULL	267.45	2009	20090301	20100228	
3551	09M092	Affections non malignes des seins, niveau 2	3	18	4372.32	2963.61	NULL	226.14	2009	20090301	20100228	
3552	09M093	Affections non malignes des seins, niveau 3	5	25	5955.33	1583.01	NULL	435.43	2009	20090301	20100228	
3553	09M094	Affections non malignes des seins, niveau 4	NULL	NULL	7533.55	NULL	NULL	NULL	2009	20090301	20100228	
3554	09M09T	Affections non malignes des seins, très courte durée	NULL	NULL	498.85	NULL	NULL	NULL	2009	20090301	20100228	
3555	09M101	Tumeurs malignes des seins, niveau 1	NULL	NULL	984.46	NULL	NULL	NULL	2009	20090301	20100228	
3556	09M102	Tumeurs malignes des seins, niveau 2	3	28	5181.05	4196.59	NULL	150.04	2009	20090301	20100228	
3557	09M103	Tumeurs malignes des seins, niveau 3	8	43	7535.18	2354.13	NULL	142.64	2009	20090301	20100228	
3558	09M104	Tumeurs malignes des seins, niveau 4	10	57	9532.08	1996.9	NULL	308.63	2009	20090301	20100228	
3559	09M111	Tumeurs de la peau, niveau 1	NULL	NULL	672.47	NULL	NULL	NULL	2009	20090301	20100228	
3560	09M112	Tumeurs de la peau, niveau 2	3	29	5877.63	5205.15	NULL	151.77	2009	20090301	20100228	
3561	09M113	Tumeurs de la peau, niveau 3	6	36	8005.62	2128	NULL	101.03	2009	20090301	20100228	
3562	09M114	Tumeurs de la peau, niveau 4	10	57	10127.2	2121.57	NULL	332.34	2009	20090301	20100228	
3563	09M12Z	Explorations et surveillance des affections de la peau	NULL	NULL	570.55	NULL	NULL	NULL	2009	20090301	20100228	
3564	09M13Z	Explorations et surveillance des affections des seins	NULL	NULL	644.98	NULL	NULL	NULL	2009	20090301	20100228	
3565	09M14Z	Symptômes et autres recours aux soins concernant les affections de la peau	1	5	1232.84	NULL	1232.84	438.5	2009	20090301	20100228	
3536	09M062	Ulcères cutanés, niveau 2	6	35	5592.86	2707.63	NULL	125.71	2009	20090301	20100228	
3566	09M15Z	Symptômes et autres recours aux soins concernant les affections des seins	1	4	1123.82	NULL	1123.82	515.58	2009	20090301	20100228	
3717	10C021	Interventions sur l’hypophyse, niveau 1	3	16	5473.74	NULL	1824.58	205.16	2009	20090301	20100228	
3719	10C023	Interventions sur l’hypophyse, niveau 3	8	49	14013.54	5872.67	NULL	526.05	2009	20090301	20100228	
3720	10C024	Interventions sur l’hypophyse, niveau 4	NULL	NULL	28056.26	NULL	NULL	NULL	2009	20090301	20100228	
3721	10C031	Interventions sur les glandes surrénales, niveau 1	3	15	5468.58	NULL	1822.86	242.24	2009	20090301	20100228	
3722	10C032	Interventions sur les glandes surrénales, niveau 2	5	26	8133.19	2664.62	NULL	296.16	2009	20090301	20100228	
3723	10C033	Interventions sur les glandes surrénales, niveau 3	9	54	16425.72	8292.52	NULL	569.3	2009	20090301	20100228	
3724	10C034	Interventions sur les glandes surrénales, niveau 4	NULL	NULL	18748.82	NULL	NULL	NULL	2009	20090301	20100228	
3725	10C051	Interventions sur les parathyroïdes, niveau 1	2	7	3251.01	NULL	1625.51	215.8	2009	20090301	20100228	
3726	10C052	Interventions sur les parathyroïdes, niveau 2	3	13	4545.8	1294.79	NULL	319.81	2009	20090301	20100228	
3727	10C053	Interventions sur les parathyroïdes, niveau 3	7	39	12860.91	8315.11	NULL	618.1	2009	20090301	20100228	
3728	10C054	Interventions sur les parathyroïdes, niveau 4	NULL	NULL	18757.12	NULL	NULL	NULL	2009	20090301	20100228	
3729	10C071	Interventions sur le tractus thyréoglosse, niveau 1	2	6	2267.9	NULL	1133.95	654.02	2009	20090301	20100228	
3730	10C072	Interventions sur le tractus thyréoglosse, niveau 2	NULL	NULL	3372.95	NULL	NULL	NULL	2009	20090301	20100228	
3731	10C073	Interventions sur le tractus thyréoglosse, niveau 3	NULL	NULL	8402.71	NULL	NULL	NULL	2009	20090301	20100228	
3732	10C074	Interventions sur le tractus thyréoglosse, niveau 4	NULL	NULL	15268.05	NULL	NULL	NULL	2009	20090301	20100228	
3733	10C081	Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, niveau 1	2	10	3151.96	2384.05	NULL	145.77	2009	20090301	20100228	
3718	10C022	Interventions sur l’hypophyse, niveau 2	5	29	8140.87	2667.14	NULL	293.63	2009	20090301	20100228	
3734	10C082	Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, niveau 2	6	34	6650.5	3498.54	NULL	285.99	2009	20090301	20100228	
3735	10C083	Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, niveau 3	11	63	16183.44	9532.94	NULL	252.5	2009	20090301	20100228	
3736	10C084	Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, niveau 4	17	100	25525.88	9342.44	NULL	474.39	2009	20090301	20100228	
3737	10C08J	Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, en ambulatoire	NULL	NULL	767.92	NULL	NULL	NULL	2009	20090301	20100228	
3738	10C091	Gastroplasties pour obésité, niveau 1	2	9	4034.19	NULL	2017.1	393.14	2009	20090301	20100228	
3740	10C093	Gastroplasties pour obésité, niveau 3	5	25	10478.01	4478.12	NULL	756.75	2009	20090301	20100228	
3741	10C094	Gastroplasties pour obésité, niveau 4	NULL	NULL	17657.41	NULL	NULL	NULL	2009	20090301	20100228	
3742	10C101	Autres interventions pour obésité, niveau 1	2	11	3135.21	NULL	1567.6	281.1	2009	20090301	20100228	
3743	10C102	Autres interventions pour obésité, niveau 2	3	16	4662.87	1527.66	NULL	270	2009	20090301	20100228	
3744	10C103	Autres interventions pour obésité, niveau 3	5	27	7632.88	2970.01	NULL	522.25	2009	20090301	20100228	
3745	10C104	Autres interventions pour obésité, niveau 4	NULL	NULL	15101.78	NULL	NULL	NULL	2009	20090301	20100228	
3746	10C111	Interventions sur la thyroïde pour tumeurs malignes, niveau 1	2	8	3487.83	NULL	1743.92	194.15	2009	20090301	20100228	
3739	10C092	Gastroplasties pour obésité, niveau 2	3	14	5999.89	1965.7	NULL	407.1	2009	20090301	20100228	
3747	10C112	Interventions sur la thyroïde pour tumeurs malignes, niveau 2	3	14	4652.74	1164.9	NULL	314.83	2009	20090301	20100228	
3748	10C113	Interventions sur la thyroïde pour tumeurs malignes, niveau 3	8	44	14097.74	9445.01	NULL	319.44	2009	20090301	20100228	
3749	10C114	Interventions sur la thyroïde pour tumeurs malignes, niveau 4	11	63	20167.16	6069.41	NULL	599.37	2009	20090301	20100228	
3750	10C121	Interventions sur la thyroïde pour affections non malignes, niveau 1	2	8	2671.43	1068.57	NULL	169.79	2009	20090301	20100228	
3751	10C122	Interventions sur la thyroïde pour affections non malignes, niveau 2	3	12	3350.57	679.14	NULL	266.89	2009	20090301	20100228	
3752	10C123	Interventions sur la thyroïde pour affections non malignes, niveau 3	4	24	6553.22	3202.66	NULL	269.23	2009	20090301	20100228	
3753	10C124	Interventions sur la thyroïde pour affections non malignes, niveau 4	11	62	16784.1	10230.88	NULL	502.18	2009	20090301	20100228	
3754	10C131	Interventions digestives autres que les gastroplasties, pour obésité, niveau 1	3	18	4895.7	NULL	1631.9	366.96	2009	20090301	20100228	
3755	10C132	Interventions digestives autres que les gastroplasties, pour obésité, niveau 2	4	21	7281.19	2385.49	NULL	313.33	2009	20090301	20100228	
3756	10C133	Interventions digestives autres que les gastroplasties, pour obésité, niveau 3	6	32	10727.8	3446.61	NULL	336.76	2009	20090301	20100228	
3757	10C134	Interventions digestives autres que les gastroplasties, pour obésité, niveau 4	9	55	18473.37	7745.58	NULL	627.78	2009	20090301	20100228	
3911	10M021	Diabète, âge supérieur à 35 ans, niveau 1	3	13	2055.83	1529.89	NULL	146.44	2009	20090301	20100228	
3913	10M023	Diabète, âge supérieur à 35 ans, niveau 3	5	31	4691.72	1383.98	NULL	179.44	2009	20090301	20100228	
3914	10M024	Diabète, âge supérieur à 35 ans, niveau 4	8	49	7921.64	3229.92	NULL	302.43	2009	20090301	20100228	
3915	10M02T	Diabète, âge supérieur à 35 ans, très courte durée	NULL	NULL	525.94	NULL	NULL	NULL	2009	20090301	20100228	
3916	10M031	Diabète, âge inférieur à 36 ans, niveau 1	2	12	2204.31	1759.42	NULL	167.02	2009	20090301	20100228	
3917	10M032	Diabète, âge inférieur à 36 ans, niveau 2	4	19	3476.19	1271.89	NULL	163.47	2009	20090301	20100228	
3918	10M033	Diabète, âge inférieur à 36 ans, niveau 3	4	23	4876.27	1400.07	NULL	133.63	2009	20090301	20100228	
3919	10M034	Diabète, âge inférieur à 36 ans, niveau 4	8	48	8216.95	3340.68	NULL	316.51	2009	20090301	20100228	
3920	10M03T	Diabète, âge inférieur à 36 ans, très courte durée	NULL	NULL	444.88	NULL	NULL	NULL	2009	20090301	20100228	
3921	10M071	Autres troubles endocriniens, niveau 1	2	9	1835.71	1224.71	NULL	121.96	2009	20090301	20100228	
3922	10M072	Autres troubles endocriniens, niveau 2	4	22	3421.15	1585.44	NULL	142.61	2009	20090301	20100228	
3923	10M073	Autres troubles endocriniens, niveau 3	6	33	4989.88	1568.73	NULL	225.53	2009	20090301	20100228	
3924	10M074	Autres troubles endocriniens, niveau 4	8	46	7921.79	2931.92	NULL	316.41	2009	20090301	20100228	
3925	10M07T	Autres troubles endocriniens, très courte durée	NULL	NULL	611	NULL	NULL	NULL	2009	20090301	20100228	
3926	10M081	Acidocétose et coma diabétique, niveau 1	3	15	2707.93	2170.41	NULL	114.45	2009	20090301	20100228	
3927	10M082	Acidocétose et coma diabétique, niveau 2	4	24	3737.95	1030.03	NULL	139.07	2009	20090301	20100228	
3928	10M083	Acidocétose et coma diabétique, niveau 3	6	33	4989.62	1251.67	NULL	174.81	2009	20090301	20100228	
3929	10M084	Acidocétose et coma diabétique, niveau 4	9	50	7961.31	2971.69	NULL	297.79	2009	20090301	20100228	
3930	10M08T	Acidocétose et coma diabétique, très courte durée	NULL	NULL	537.52	NULL	NULL	NULL	2009	20090301	20100228	
3931	10M091	Obésité, niveau 1	2	7	1643.24	1070.6	NULL	88.37	2009	20090301	20100228	
3932	10M092	Obésité, niveau 2	4	19	3124.36	1481.11	NULL	66.23	2009	20090301	20100228	
3933	10M093	Obésité, niveau 3	7	38	4382.72	1258.37	NULL	212.09	2009	20090301	20100228	
3934	10M094	Obésité, niveau 4	NULL	NULL	7385.29	NULL	NULL	NULL	2009	20090301	20100228	
3935	10M09T	Obésité, très courte durée	NULL	NULL	572.65	NULL	NULL	NULL	2009	20090301	20100228	
3936	10M101	Maladies métaboliques congénitales sévères, niveau 1	2	8	2612.82	1813.51	NULL	219.61	2009	20090301	20100228	
3912	10M022	Diabète, âge supérieur à 35 ans, niveau 2	4	21	3307.74	1251.9	NULL	138.4	2009	20090301	20100228	
3937	10M102	Maladies métaboliques congénitales sévères, niveau 2	4	24	6263.44	3650.61	NULL	211.05	2009	20090301	20100228	
3938	10M103	Maladies métaboliques congénitales sévères, niveau 3	7	40	9640.3	3376.86	NULL	445.39	2009	20090301	20100228	
3939	10M104	Maladies métaboliques congénitales sévères, niveau 4	NULL	NULL	16244.76	NULL	NULL	NULL	2009	20090301	20100228	
3941	10M111	Autres maladies métaboliques congénitales, niveau 1	NULL	NULL	632.93	NULL	NULL	NULL	2009	20090301	20100228	
3942	10M112	Autres maladies métaboliques congénitales, niveau 2	3	22	4641.65	4008.72	NULL	107.29	2009	20090301	20100228	
3943	10M113	Autres maladies métaboliques congénitales, niveau 3	6	32	6511.11	1869.46	NULL	91.03	2009	20090301	20100228	
3944	10M114	Autres maladies métaboliques congénitales, niveau 4	14	81	10971.82	4460.71	NULL	252.47	2009	20090301	20100228	
3945	10M121	Tumeurs des glandes endocrines, niveau 1	2	8	1895.49	1199.68	NULL	102.59	2009	20090301	20100228	
3946	10M122	Tumeurs des glandes endocrines, niveau 2	4	20	3764.66	1869.17	NULL	72.2	2009	20090301	20100228	
3947	10M123	Tumeurs des glandes endocrines, niveau 3	7	41	5280.92	1516.26	NULL	157.3	2009	20090301	20100228	
3948	10M124	Tumeurs des glandes endocrines, niveau 4	11	64	8898.83	3617.91	NULL	260.3	2009	20090301	20100228	
3949	10M12T	Tumeurs des glandes endocrines, très courte durée	NULL	NULL	695.82	NULL	NULL	NULL	2009	20090301	20100228	
3950	10M13Z	Explorations et surveillance pour affections endocriniennes et métaboliques	NULL	NULL	702.17	NULL	NULL	NULL	2009	20090301	20100228	
3940	10M10T	Maladies métaboliques congénitales sévères, très courte durée	NULL	NULL	799.32	NULL	NULL	NULL	2009	20090301	20100228	
3952	10M151	Troubles métaboliques, âge inférieur à 18 ans, niveau 1	2	7	1732.51	1127.63	NULL	107.53	2009	20090301	20100228	
3951	10M14Z	Symptômes et autres recours aux soins de la CMD 10	NULL	NULL	1222.1	NULL	NULL	NULL	2009	20090301	20100228	
3953	10M152	Troubles métaboliques, âge inférieur à 18 ans, niveau 2	3	13	3143.85	1411.34	NULL	91.22	2009	20090301	20100228	
3954	10M153	Troubles métaboliques, âge inférieur à 18 ans, niveau 3	4	23	4410.06	1266.21	NULL	81.66	2009	20090301	20100228	
3955	10M154	Troubles métaboliques, âge inférieur à 18 ans, niveau 4	10	60	7431.35	3021.29	NULL	230.05	2009	20090301	20100228	
3956	10M15T	Troubles métaboliques, âge inférieur à 18 ans, très courte durée	NULL	NULL	604.88	NULL	NULL	NULL	2009	20090301	20100228	
3957	10M161	Troubles métaboliques, âge supérieur à 17 ans, niveau 1	2	7	1279.71	674.46	NULL	130.5	2009	20090301	20100228	
3958	10M162	Troubles métaboliques, âge supérieur à 17 ans, niveau 2	3	17	2663.21	1383.5	NULL	123.35	2009	20090301	20100228	
3959	10M163	Troubles métaboliques, âge supérieur à 17 ans, niveau 3	5	28	4020.11	1356.9	NULL	178.55	2009	20090301	20100228	
