166	01M11W	Affections des nerfs crâniens et rachidiens, âge supérieur à 69 ans et/ou CMA	2	31	3896.08	\N	\N	306.81	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
167	01M12V	Autres affections du système nerveux, âge inférieur à 70 ans sans CMA	2	18	2202.08	\N	\N	383.98	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
168	01M12W	Autres affections du système nerveux, âge supérieur à 69 ans et/ou CMA	2	33	3862.13	\N	\N	282.19	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
169	01M13Z	Troubles de la conscience et comas d'origine non traumatique	1	19	2747.75	\N	\N	417.7	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
170	01M14V	Accidents vasculaires cérébraux non transitoires sans CMA	1	35	4127.69	\N	\N	288.81	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
171	01M14W	Accidents vasculaires cérébraux non transitoires avec CMA	2	45	5204.48	\N	\N	282.2	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
172	01M15Z	Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 80 ans	2	26	3179.43	\N	\N	286.66	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
173	01M16Z	Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 81 ans	1	21	2837.48	\N	\N	318.33	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
174	01M17V	Sclérose en plaques et ataxie cérébelleuse, âge inférieur à 70 ans sans CMA	2	18	2029.89	\N	\N	319.85	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
175	01M17W	Sclérose en plaques et ataxie cérébelleuse, âge supérieur à 69 ans et/ou CMA	2	36	4080.4	\N	\N	301.26	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
176	01M18V	Lésions traumatiques intracrâniennes sévères, âge inférieur à 70 ans sans CMA	1	25	3356.47	\N	\N	377.27	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
177	01M18W	Lésions traumatiques intracrâniennes sévères, âge supérieur à 69 ans et/ou CMA	2	41	5664.05	\N	\N	343.1	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
178	01M19V	Autres lésions traumatiques intracrâniennes, sauf commotions, âge inférieur à 70 ans sans CMA	2	18	2554.95	\N	\N	355.51	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
179	01M19W	Autres lésions traumatiques intracrâniennes, sauf commotions, âge supérieur à 69 ans et/ou CMA	2	34	4452.66	\N	\N	316.07	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
180	01M20V	Commotions cérébrales, âge inférieur à 70 ans sans CMA	2	11	1342.35	\N	\N	377.14	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
181	01M20W	Commotions cérébrales, âge supérieur à 69 ans et/ou CMA	2	20	2598.6	\N	\N	316.56	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
400	02C02V	Interventions sur la rétine, âge inférieur à 70 ans sans CMA	2	16	3071.51	\N	\N	624.48	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
401	02C02W	Interventions sur la rétine, âge supérieur à 69 ans et/ou CMA	3	18	3885.17	\N	\N	555.38	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
402	02C03Z	Interventions sur l'orbite	2	18	3486.22	\N	\N	558.98	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
403	02C04Z	Autres interventions intraoculaires	2	18	3197.62	\N	\N	537.34	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
404	02C05Z	Interventions sur le cristallin avec ou sans vitrectomie	2	5	2294.24	\N	\N	793.49	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
405	02C06Z	Interventions primaires sur l'iris	2	18	2243.31	\N	\N	438.04	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
406	02C07Z	Autres interventions extraoculaires, âge inférieur à 18 ans	2	5	1871.04	\N	\N	652.76	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
407	02C08V	Autres interventions extraoculaires, âge de 18 à 69 ans sans CMA	2	10	1877.1	\N	\N	559.68	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
408	02C08W	Autres interventions extraoculaires, âge  de 18 à 69 ans avec CMA, ou âge supérieur à 69 ans	2	18	3321.31	\N	\N	444.48	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
500	02M02Z	Hyphéma	2	18	1929.25	\N	\N	337.67	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
501	02M03Z	Infections oculaires aiguës sévères	1	20	3192.77	\N	\N	363.35	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
502	02M04Z	Affections oculaires d'origine neurologique	2	18	2360.93	\N	\N	353.74	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
503	02M05Z	Autres affections oculaires, âge inférieur à 18 ans	2	18	2231.18	\N	\N	446.73	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
504	02M06V	Autres affections oculaires, âge supérieur à 17 ans sans CMA	2	18	2229.97	\N	\N	347.48	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
505	02M06W	Autres affections oculaires, âge supérieur à 17 ans avec CMA	2	27	3597.78	\N	\N	321.48	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
600	03C02V	Interventions majeures sur la tête et le cou sans CMA	1	43	10418.7	\N	\N	594.68	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
601	03C02W	Interventions majeures sur la tête et le cou avec CMA	3	76	14672.5	\N	\N	466.25	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
602	03C03Z	Exérèses de glandes salivaires	2	11	3193.99	\N	\N	584.73	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
603	03C04Z	Interventions sur les glandes salivaires autres que les exérèses	2	10	3385.58	\N	\N	709.88	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
604	03C05Z	Réparations de fissures labiale et palatine	2	14	3748.14	\N	\N	610.34	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
605	03C06Z	Interventions sur les sinus et l'apophyse mastoïde, âge inférieur à 18 ans	2	18	3323.73	\N	\N	585.81	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
606	03C07V	Interventions sur les sinus et l'apophyse mastoïde, âge de 18 à 69 ans sans CMA	2	12	2844.76	\N	\N	660.01	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
607	03C07W	Interventions sur les sinus et l'apophyse mastoïde, âge de 18 à 69 ans avec CMA, ou âge supérieur à 69 ans	3	18	3856.06	\N	\N	573.49	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
608	03C08V	Interventions diverses sur les oreilles, le nez, la gorge ou le cou sans CMA	2	8	2390.03	\N	\N	616.91	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
609	03C08W	Interventions diverses sur les oreilles, le nez, la gorge ou le cou avec CMA	2	24	4490.25	\N	\N	534.19	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
611	03C10Z	Amygdalectomies et/ou adénoïdectomies isolées, âge inférieur à 18 ans	2	6	1629.73	\N	\N	540.94	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
612	03C11Z	Amygdalectomies et/ou adénoïdectomies isolées, âge supérieur à 17 ans	2	6	1713.4	\N	\N	443.93	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
613	03C12Z	Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge inférieur à 18 ans	2	14	2141.45	\N	\N	548.28	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
614	03C13Z	Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge supérieur à 17 ans	2	18	2048.08	\N	\N	396.53	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
615	03C14Z	Drains transtympaniques, âge inférieur à 18 ans	2	18	2214.21	\N	\N	454.7	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
616	03C15Z	Drains transtympaniques, âge supérieur à 17 ans	2	18	1911.06	\N	\N	429.56	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
617	03C16V	Autres interventions chirurgicales portant sur les oreilles, le nez, la gorge ou le cou, âge inférieur à 70 ans sans CMA	2	18	3654.77	\N	\N	627.81	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
618	03C16W	Autres interventions chirurgicales portant sur les oreilles, le nez, la gorge ou le cou, âge supérieur à 69 ans et/ou CMA	2	37	6266.71	\N	\N	484.13	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
619	03C17Z	Interventions sur la bouche	2	18	2626.49	\N	\N	517.78	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
800	03K02Z	Affections de la bouche et des dents avec certaines extractions, réparations et prothèses dentaires	2	7	2052.93	\N	\N	673.66	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
801	03M02Z	Traumatismes et déformations du nez	2	15	1778.88	\N	\N	400.25	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
802	03M03Z	Otites moyennes et infections des voies aériennes supérieures, âge inférieur à 18 ans	2	12	1717.04	\N	\N	427.16	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
803	03M04V	Otites moyennes et infections des voies aériennes supérieures, âge de 18 à 69 ans sans CMA	2	13	1605.48	\N	\N	347.19	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
804	03M04W	Otites moyennes et infections des voies aériennes supérieures, âge de 18 à 69 ans avec CMA, ou âge supérieur à 69 ans	2	23	3063.03	\N	\N	322.58	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
805	03M05Z	Troubles de l'équilibre	2	18	2263.92	\N	\N	315.36	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
806	03M06Z	Epistaxis	2	16	1924.39	\N	\N	340.08	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
807	03M07V	Tumeurs malignes des oreilles, du nez, de la gorge ou de la bouche, âge inférieur à 70 ans sans CMA	2	18	2369.42	\N	\N	432.5	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
808	03M07W	Tumeurs malignes des oreilles, du nez, de la gorge ou de la bouche, âge supérieur à 69 ans et/ou CMA	2	36	4790.98	\N	\N	366.51	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
809	03M08Z	Autres diagnostics portant sur les oreilles, le nez, la gorge ou la bouche, âge inférieur à 18 ans	2	18	2249.37	\N	\N	426.4	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
810	03M09V	Autres diagnostics portant sur les oreilles, le nez, la gorge ou la bouche, âge supérieur à 17 ans sans CMA	2	18	2119.62	\N	\N	375.79	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
811	03M09W	Autres diagnostics portant sur les oreilles, le nez, la gorge ou la bouche, âge supérieur à 17 ans avec CMA	2	26	3662.05	\N	\N	353.38	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
812	03M10Z	Affections de la bouche et des dents sans certaines extractions, réparations ou prothèses dentaires, âge inférieur à 18 ans	2	11	2011.7	\N	\N	459.31	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
813	03M11V	Affections de la bouche et des dents sans certaines extractions, réparations ou prothèses dentaires, âge de 18 à 69 ans sans CMA	2	18	1936.52	\N	\N	442.87	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
814	03M11W	Affections de la bouche et des dents sans certaines extractions, réparations ou prothèses dentaires, âge de 18 à 69 ans avec CMA, ou âge supérieur à 69 ans	2	22	3270.38	\N	\N	349.24	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1000	04C01S	Interventions pour affections de l'appareil respiratoire, avec CMAS	3	82	22110.5	\N	\N	711.65	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1001	04C02V	Interventions majeures sur le thorax sans CMA	3	30	7918.27	\N	\N	590.42	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1002	04C02W	Interventions majeures sur le thorax avec CMA	3	42	10338.6	\N	\N	578.26	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1003	04C03V	Autres interventions chirurgicales sur le système respiratoire sans CMA	1	25	5217.81	\N	\N	528.14	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1004	04C03W	Autres interventions chirurgicales sur le système respiratoire avec CMA	2	50	8519.72	\N	\N	428.81	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1100	04M02V	Bronchites et asthme, âge inférieur à 18 ans sans CMA	2	17	2143.88	\N	\N	409.23	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1101	04M02W	Bronchites et asthme, âge inférieur à 18 ans avec CMA	2	18	3218.24	\N	\N	416.01	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1102	04M03V	Bronchites et asthme, âge de 18 à 69 ans sans CMA	2	18	2039.59	\N	\N	317.83	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1103	04M03W	Bronchites et asthme, âge de 18 à 69 ans avec CMA, ou âge supérieur à 69 ans	2	29	3544.43	\N	\N	284.68	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1104	04M04Z	Pneumonies et pleurésies banales, âge inférieur à 18 ans	2	18	2397.31	\N	\N	430.29	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1105	04M05V	Pneumonies et pleurésies banales, âge supérieur à 17 ans sans CMA	1	25	3116.38	\N	\N	294.03	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1106	04M05W	Pneumonies et pleurésies banales, âge supérieur à 17 ans avec CMA	2	36	4663.66	\N	\N	302.03	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1107	04M06Z	Infections et inflammations respiratoires, âge inférieur à 18 ans	2	25	4131.32	\N	\N	429.27	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1108	04M07V	Infections et inflammations respiratoires, âge supérieur à 17 ans sans CMA	1	36	4315.64	\N	\N	294.32	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1109	04M07W	Infections et inflammations respiratoires, âge supérieur à 17 ans avec CMA	2	51	6533.48	\N	\N	311.43	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1110	04M08V	Bronchopneumopathies chroniques sans CMA	1	23	2940.55	\N	\N	302.83	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1111	04M08W	Bronchopneumopathies chroniques avec CMA	2	37	4655.17	\N	\N	304.38	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1112	04M09V	Tumeurs de l'appareil respiratoire sans CMA	1	30	3888.81	\N	\N	347.5	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1113	04M09W	Tumeurs de l'appareil respiratoire avec CMA	2	45	6119.99	\N	\N	336.75	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1114	04M10V	Embolies pulmonaires sans CMA	1	29	4195.59	\N	\N	329.39	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1115	04M10W	Embolies pulmonaires avec CMA	3	38	5282.08	\N	\N	321.59	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1116	04M11V	Signes et symptômes respiratoires sans CMA	2	18	2248.16	\N	\N	392.2	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1117	04M11W	Signes et symptômes respiratoires avec CMA	2	25	3688.73	\N	\N	349.92	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1118	04M12V	Pneumothorax sans CMA	2	18	2278.47	\N	\N	327.65	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1119	04M12W	Pneumothorax avec CMA	2	31	4246.52	\N	\N	334.53	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1120	04M13Z	Œdème pulmonaire et détresse respiratoire	1	38	5083.22	\N	\N	345.99	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1121	04M14V	Maladies pulmonaires interstitielles sans CMA	1	21	3032.71	\N	\N	359.62	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1122	04M14W	Maladies pulmonaires interstitielles avec CMA	2	37	5123.23	\N	\N	325.72	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1123	04M15V	Autres diagnostics portant sur le système respiratoire sans CMA	2	18	2205.72	\N	\N	324.82	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1124	04M15W	Autres diagnostics portant sur le système respiratoire avec CMA	2	29	3898.51	\N	\N	323.25	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1125	04M16V	Traumatismes thoraciques majeurs sans CMA	2	18	1703.7	\N	\N	306.74	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1126	04M16W	Traumatismes thoraciques majeurs avec CMA	2	28	3303.12	\N	\N	306.77	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1127	04M17V	Epanchements pleuraux sans CMA	1	23	3059.39	\N	\N	326.13	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1128	04M17W	Epanchements pleuraux avec CMA	2	36	4984.99	\N	\N	327.56	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1400	05C02Z	Chirurgie de remplacement valvulaire avec circulation extracorporelle et avec cathétérisme cardiaque ou coronarographie	4	57	18008.3	\N	\N	774.32	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1401	05C03V	Chirurgie de remplacement valvulaire avec circulation extracorporelle, sans cathétérisme cardiaque, ni coronarographie, sans CMA	5	33	12943.3	\N	\N	809.6	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1402	05C03W	Chirurgie de remplacement valvulaire avec circulation extracorporelle, sans cathétérisme cardiaque, ni coronarographie, avec CMA	6	50	17280.8	\N	\N	838.58	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1403	05C04V	Pontages aortocoronariens avec cathétérisme cardiaque ou coronarographie sans CMA	4	39	14018.9	\N	\N	801.79	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1404	05C04W	Pontages aortocoronariens avec cathétérisme cardiaque ou coronarographie avec CMA	6	57	18306.6	\N	\N	744.45	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1405	05C05V	Pontages aortocoronariens sans cathétérisme cardiaque, ni coronarographie sans CMA	6	27	12893.6	\N	\N	892.44	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1406	05C05W	Pontages aortocoronariens sans cathétérisme cardiaque, ni coronarographie avec CMA	5	40	16275.5	\N	\N	956.88	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1407	05C06V	Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, avec circulation extracorporelle, sans CMA	4	34	12585.6	\N	\N	821.03	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1408	05C06W	Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, avec circulation extracorporelle, avec CMA	4	59	19689	\N	\N	840.73	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1409	05C07Z	Autres interventions cardiothoraciques, âge inférieur à 2 ans, avec circulation extracorporelle	3	50	29611.7	\N	\N	1346.58	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1410	05C08V	Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, sans circulation extracorporelle, sans CMA	2	18	3489.86	\N	\N	532.78	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1411	05C08W	Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, sans circulation extracorporelle, avec CMA	2	37	8145.03	\N	\N	549.39	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1412	05C09Z	Autres interventions cardiothoraciques, âge inférieur à 2 ans, sans circulation extracorporelle	1	53	18454.5	\N	\N	966.29	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1413	05C10V	Chirurgie majeure de revascularisation sans CMA	2	36	8374.21	\N	\N	546.02	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1414	05C10W	Chirurgie majeure de revascularisation avec CMA	3	57	11802.2	\N	\N	513.65	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1415	05C11V	Autres interventions de chirurgie vasculaire sans CMA	1	25	5391.22	\N	\N	535.71	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1416	05C11W	Autres interventions de chirurgie vasculaire avec CMA	2	44	8556.1	\N	\N	501.12	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1417	05C12V	Amputations du membre inférieur, sauf des orteils, pour troubles circulatoires, sans CMA	2	66	9243.64	\N	\N	354.31	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1418	05C12W	Amputations du membre inférieur, sauf des orteils, pour troubles circulatoires, avec CMA	3	92	13404.1	\N	\N	358.36	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1419	05C13V	Amputations pour troubles circulatoires portant sur le membre supérieur ou les orteils sans CMA	1	42	4917.09	\N	\N	311.65	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1420	05C13W	Amputations pour troubles circulatoires portant sur le membre supérieur ou les orteils avec CMA	2	58	7965.56	\N	\N	345.6	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1421	05C14Z	Pose d'un stimulateur cardiaque permanent avec insuffisance cardiaque	2	40	7228.3	\N	\N	422.52	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1422	05C15Z	Pose d'un stimulateur cardiaque permanent sans insuffisance cardiaque	1	26	4984.99	\N	\N	458.92	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1423	05C16Z	Remplacement ou ablation chirurgicale d'électrodes ou de boîtier de stimulation cardiaque permanente	2	18	2900.54	\N	\N	431.26	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1424	05C17V	Ligatures de veines et éveinages, âge inférieur à 70 ans sans CMA	2	6	1827.39	\N	\N	571.05	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1425	05C17W	Ligatures de veines et éveinages, âge supérieur à 69 ans et/ou CMA	2	19	2842.33	\N	\N	425.59	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1426	05C18Z	Autres interventions sur le système circulatoire	1	39	5814.41	\N	\N	444.75	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1650	05K02V	Endoprothèses coronariennes et vasculaires périphériques sans CMA	2	18	4777.64	\N	\N	792.24	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1651	05K02W	Endoprothèses coronariennes et vasculaires périphériques avec CMA	2	26	6695.97	\N	\N	615.32	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
1652	05K03Z	Cathétérismes cardiaques ou coronarographies avec pathologie cardiaque sévère en dehors d'un infarctus aigu du myocarde	1	26	4795.83	\N	\N	453.12	2004	2004-01-01 00:00:00	2004-12-31 00:00:00
